case_id,model,endpoint,observed,predicted,weight,compound_index,compound_id_sha12
cell_painting_mitotox_seal2023,endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,133,8d95fee664dd
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,ER stress,0,0.2,0.00088495575,133,8d95fee664dd
cell_painting_mitotox_seal2023,cells_block_5nn,ER stress,0,0.2,0.00088495575,133,8d95fee664dd
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,ER stress,0,0.2,0.00088495575,133,8d95fee664dd
cell_painting_mitotox_seal2023,nuclei_block_5nn,ER stress,0,0.2,0.00088495575,133,8d95fee664dd
cell_painting_mitotox_seal2023,compartment_route_5nn,ER stress,0,0,0.00088495575,133,8d95fee664dd
cell_painting_mitotox_seal2023,endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,133,8d95fee664dd
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,heat shock,0,0.4,0.00085910653,133,8d95fee664dd
cell_painting_mitotox_seal2023,cells_block_5nn,heat shock,0,0.2,0.00085910653,133,8d95fee664dd
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,heat shock,0,0.2,0.00085910653,133,8d95fee664dd
cell_painting_mitotox_seal2023,nuclei_block_5nn,heat shock,0,0,0.00085910653,133,8d95fee664dd
cell_painting_mitotox_seal2023,compartment_route_5nn,heat shock,0,0,0.00085910653,133,8d95fee664dd
cell_painting_mitotox_seal2023,endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,133,8d95fee664dd
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,microtubule up,0,0.2,0.00078125,133,8d95fee664dd
cell_painting_mitotox_seal2023,cells_block_5nn,microtubule up,0,0,0.00078125,133,8d95fee664dd
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,microtubule up,0,0,0.00078125,133,8d95fee664dd
cell_painting_mitotox_seal2023,nuclei_block_5nn,microtubule up,0,0,0.00078125,133,8d95fee664dd
cell_painting_mitotox_seal2023,compartment_route_5nn,microtubule up,0,0,0.00078125,133,8d95fee664dd
cell_painting_mitotox_seal2023,endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,133,8d95fee664dd
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,133,8d95fee664dd
cell_painting_mitotox_seal2023,cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,133,8d95fee664dd
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,133,8d95fee664dd
cell_painting_mitotox_seal2023,nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,133,8d95fee664dd
cell_painting_mitotox_seal2023,compartment_route_5nn,mitochondrial disruption up,0,0.2,0.0008291874,133,8d95fee664dd
cell_painting_mitotox_seal2023,endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,133,8d95fee664dd
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,oxidative stress up,0,0.4,0.00090415913,133,8d95fee664dd
cell_painting_mitotox_seal2023,cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,133,8d95fee664dd
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,133,8d95fee664dd
cell_painting_mitotox_seal2023,nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,133,8d95fee664dd
cell_painting_mitotox_seal2023,compartment_route_5nn,oxidative stress up,0,0,0.00090415913,133,8d95fee664dd
cell_painting_mitotox_seal2023,endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,133,8d95fee664dd
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,133,8d95fee664dd
cell_painting_mitotox_seal2023,cells_block_5nn,proliferation decrease,0,0,0.00086956522,133,8d95fee664dd
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,133,8d95fee664dd
cell_painting_mitotox_seal2023,nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,133,8d95fee664dd
cell_painting_mitotox_seal2023,compartment_route_5nn,proliferation decrease,0,0,0.00086956522,133,8d95fee664dd
cell_painting_mitotox_seal2023,endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,apoptosis up,0,0,0.00099601594,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,apoptosis up,0,0,0.00099601594,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,apoptosis up,0,0.4,0.00099601594,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity BLA,0,0.4,0.00095057034,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity SRB,0,0.4,0.00083194676,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,ER stress,0,0,0.00088495575,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,ER stress,0,0,0.00088495575,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,ER stress,0,0,0.00088495575,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,ER stress,0,0,0.00088495575,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,ER stress,0,0.2,0.00088495575,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,heat shock,0,0,0.00085910653,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,heat shock,0,0,0.00085910653,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,heat shock,0,0,0.00085910653,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,heat shock,0,0,0.00085910653,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,heat shock,0,0.2,0.00085910653,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,microtubule up,0,0,0.00078125,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,microtubule up,0,0,0.00078125,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,microtubule up,0,0,0.00078125,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,microtubule up,0,0,0.00078125,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,microtubule up,0,0,0.00078125,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,oxidative stress up,0,0,0.00090415913,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,oxidative stress up,0,0,0.00090415913,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,oxidative stress up,0,0.4,0.00090415913,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,134,b99478788a76
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,134,b99478788a76
cell_painting_mitotox_seal2023,cells_block_5nn,proliferation decrease,0,0,0.00086956522,134,b99478788a76
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,134,b99478788a76
cell_painting_mitotox_seal2023,nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,134,b99478788a76
cell_painting_mitotox_seal2023,compartment_route_5nn,proliferation decrease,0,0.2,0.00086956522,134,b99478788a76
cell_painting_mitotox_seal2023,endpoint_prevalence,apoptosis up,1,0.23592085,0.0032051282,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,apoptosis up,1,1,0.0032051282,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,apoptosis up,1,0.4,0.0032051282,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,apoptosis up,1,0.4,0.0032051282,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,apoptosis up,1,0.4,0.0032051282,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,apoptosis up,1,0.8,0.0032051282,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity BLA,1,0.19939117,0.0037878788,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity BLA,1,0,0.0037878788,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity BLA,1,0.4,0.0037878788,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity BLA,1,0.2,0.0037878788,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity BLA,1,0.2,0.0037878788,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity SRB,1,0.085235921,0.0087719298,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity SRB,1,0.2,0.0087719298,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity SRB,1,0.2,0.0087719298,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity SRB,1,0.2,0.0087719298,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity SRB,1,0.2,0.0087719298,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity SRB,1,0.2,0.0087719298,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,ER stress,1,0.4,0.0053763441,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,ER stress,1,0.4,0.0053763441,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,ER stress,1,0,0.0053763441,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,ER stress,1,0.4,0.0053763441,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,ER stress,1,0.4,0.0053763441,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,heat shock,1,0.11415525,0.0065789474,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,heat shock,1,0,0.0065789474,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,heat shock,1,0.4,0.0065789474,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,heat shock,1,0.2,0.0065789474,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,heat shock,1,0.4,0.0065789474,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,heat shock,1,0.2,0.0065789474,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,microtubule up,1,0.02587519,0.027777778,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,microtubule up,1,0,0.027777778,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,microtubule up,1,0.2,0.027777778,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,microtubule up,1,0,0.027777778,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,microtubule up,1,0,0.027777778,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,microtubule up,1,0,0.027777778,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,mitochondrial disruption up,0,0.4,0.0008291874,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,oxidative stress up,1,0.15829528,0.0047619048,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,oxidative stress up,1,0.2,0.0047619048,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,oxidative stress up,1,0.4,0.0047619048,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,oxidative stress up,1,0.2,0.0047619048,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,oxidative stress up,1,0.4,0.0047619048,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,oxidative stress up,1,0.2,0.0047619048,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,proliferation decrease,1,0.12480974,0.0060240964,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,proliferation decrease,1,0.2,0.0060240964,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cells_block_5nn,proliferation decrease,1,0.2,0.0060240964,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,proliferation decrease,1,0.2,0.0060240964,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,nuclei_block_5nn,proliferation decrease,1,0.2,0.0060240964,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,compartment_route_5nn,proliferation decrease,1,0.2,0.0060240964,135,b46fa2c93f6e
cell_painting_mitotox_seal2023,endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,apoptosis up,0,0,0.00099601594,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,apoptosis up,0,0,0.00099601594,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,ER stress,0,0,0.00088495575,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,ER stress,0,0,0.00088495575,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,ER stress,0,0,0.00088495575,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,ER stress,0,0.2,0.00088495575,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,ER stress,0,0,0.00088495575,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,heat shock,0,0,0.00085910653,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,heat shock,0,0,0.00085910653,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,heat shock,0,0,0.00085910653,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,heat shock,0,0,0.00085910653,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,heat shock,0,0,0.00085910653,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,microtubule up,0,0,0.00078125,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,microtubule up,0,0,0.00078125,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,microtubule up,0,0,0.00078125,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,microtubule up,0,0,0.00078125,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,microtubule up,0,0,0.00078125,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,oxidative stress up,0,0,0.00090415913,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,oxidative stress up,0,0,0.00090415913,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,136,55d43e278ec4
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,136,55d43e278ec4
cell_painting_mitotox_seal2023,cells_block_5nn,proliferation decrease,0,0,0.00086956522,136,55d43e278ec4
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,136,55d43e278ec4
cell_painting_mitotox_seal2023,nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,136,55d43e278ec4
cell_painting_mitotox_seal2023,compartment_route_5nn,proliferation decrease,0,0.2,0.00086956522,136,55d43e278ec4
cell_painting_mitotox_seal2023,endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,apoptosis up,0,0.2,0.00099601594,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,apoptosis up,0,0.2,0.00099601594,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,nuclei_block_5nn,apoptosis up,0,0.2,0.00099601594,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity BLA,0,0.4,0.00095057034,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,ER stress,1,0.4,0.0053763441,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,ER stress,1,0.2,0.0053763441,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,ER stress,1,0,0.0053763441,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,nuclei_block_5nn,ER stress,1,0.4,0.0053763441,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,compartment_route_5nn,ER stress,1,0.2,0.0053763441,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,endpoint_prevalence,heat shock,1,0.11415525,0.0065789474,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,heat shock,1,0,0.0065789474,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,heat shock,1,0.2,0.0065789474,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,heat shock,1,0,0.0065789474,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,nuclei_block_5nn,heat shock,1,0,0.0065789474,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,compartment_route_5nn,heat shock,1,0.2,0.0065789474,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,microtubule up,0,0,0.00078125,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,microtubule up,0,0,0.00078125,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cytoplasm_block_5nn,microtubule up,0,0,0.00078125,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,nuclei_block_5nn,microtubule up,0,0.2,0.00078125,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,compartment_route_5nn,microtubule up,0,0,0.00078125,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,137,2ebdfcd2a5dc
cell_painting_mitotox_seal2023,cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,137,2ebdfcd2a5dc
