dataset_id,signal_name,time_unit,signal_unit,condition,cell_id,time,signal,replicate,ligand,concentration,inhibitor,experiment,date,slide,position,source_object
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10115,65.5,1.0563,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10115
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10115,69,0.9818,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10115
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10115,72.5,0.881,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10115
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10115,76,0.7809,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10115
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10115,79.5,0.7212,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10115
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10115,83,0.6398,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10115
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,2.5,0.3088,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,6,0.3109,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,9.5,0.3025,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,13,0.3314,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,16.5,0.3613,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,20,0.3508,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,23.5,0.3802,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,27,0.621,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,30.5,1.0271,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,34,1.1572,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,37.5,1.1997,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,41,1.2111,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,44.5,1.1661,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,48,1.2436,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,51.5,1.2205,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,55,1.1813,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,58.5,1.1516,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,62,1.1311,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,65.5,1.1152,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,69,1.0759,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,72.5,1.0827,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,76,1.103,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,79.5,1.0287,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10117,83,0.9908,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10117
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,2.5,0.3676,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,6,0.333,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,9.5,0.319,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,13,0.3277,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,16.5,0.3075,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,20,0.2929,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,23.5,0.3106,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,27,0.4566,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,30.5,0.7005,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,34,0.7487,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,37.5,0.8041,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,41,0.7857,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,44.5,0.8004,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,48,0.8119,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,51.5,0.8307,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,55,0.8544,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,58.5,0.7855,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,62,0.7828,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,65.5,0.7772,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,69,0.7672,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,72.5,0.7301,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,76,0.704,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,79.5,0.6413,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10122,83,0.623,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10122
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,2.5,0.2772,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,6,0.2871,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,9.5,0.2843,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,13,0.277,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,16.5,0.2827,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,20,0.2955,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,23.5,0.2937,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,27,0.3028,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,30.5,0.4532,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,34,0.6597,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,37.5,0.7895,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,41,0.768,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,44.5,0.7263,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,48,0.698,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,51.5,0.6493,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,55,0.5973,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,58.5,0.5478,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,62,0.4899,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,65.5,0.4681,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,69,0.4362,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,72.5,0.4211,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,76,0.4155,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,79.5,0.4052,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10123,83,0.4023,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10123
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,2.5,0.3158,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,6,0.3208,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,9.5,0.3246,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,13,0.3018,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,16.5,0.2851,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,20,0.2816,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,23.5,0.2794,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,27,0.2829,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,30.5,0.4136,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,34,0.6505,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,37.5,1.0148,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,41,1.1849,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,44.5,1.0861,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,48,1.0136,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,51.5,0.8966,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,55,0.8415,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,58.5,0.7704,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,62,0.728,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,65.5,0.7265,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,69,0.6971,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,72.5,0.6822,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,76,0.6695,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,79.5,0.6677,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10124,83,0.6654,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10124
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10125,2.5,0.401,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10125
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10125,6,0.3821,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10125
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10125,9.5,0.374,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10125
erk_gpcr_wan2021,CN_ERK_KTR,minutes,cytoplasm_to_nucleus_ratio,erk_ktr_S1P_DMSO_650,erk_ktr_S1P_20200603_P1_10125,13,0.3846,20200603 P1,S1P,650,DMSO,20200603 P1,20200603,P1,s5,10125
